Joint1Tx, Joint1Ty, Joint1Tz, Joint2Tx, Joint2Ty, Joint2Tz, Joint3Tx, Joint3Ty, Joint3Tz, Joint1Ix, Joint1Iy, Joint1Iz, Joint2Ix, Joint2Iy, Joint2Iz, Joint3Ix, Joint3Iy, Joint3Iz, Joint1Mx, Joint1My, Joint1Mz, Joint2Mx, Joint2My, Joint2Mz, Joint3Mx, Joint3My, Joint3Mz,ThumbClosure, IndexClosure, MiddleClosure, ThumbAbduction
-31.21924,-133.0262,-37.66162,-29.6925,-136.8585,-31.03787,-36.41293,-132.7934,-29.75485,7.860284,-83.3067,-8.260773,8.311193,-83.34735,-5.04657,17.5978,-83.11975,-1.5896,0.8716626,-81.08597,0.9562525,11.64043,-80.57208,2.747974,18.0558,-79.85117,4.172283,0,0,0,0.3058824
-32.65631,-138.7736,-38.08594,-31.15063,-142.6763,-31.3421,-37.84839,-138.4877,-30.21466,7.860283,-83.30673,-8.260773,8.311191,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716568,-81.08597,0.9562401,11.64043,-80.57208,2.747961,18.0558,-79.85117,4.17227,0,0,0,0.3568628
-33.45425,-141.9466,-38.24707,-31.95593,-145.888,-31.43616,-38.64557,-141.6389,-30.39188,7.860282,-83.3067,-8.260773,8.311191,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716602,-81.08597,0.9562472,11.64043,-80.57205,2.747969,18.0558,-79.85117,4.172276,0,0,0,0.3803922
-33.68466,-142.8628,-38.28381,-32.18793,-146.8154,-31.45346,-38.87582,-142.5499,-30.43271,7.860294,-83.3067,-8.260773,8.311195,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716659,-81.08597,0.9562441,11.64043,-80.57208,2.747966,18.0558,-79.85117,4.172273,0,0,0,0.3882353
-34.03204,-144.245,-38.33081,-32.53714,-148.2142,-31.47119,-39.22299,-143.925,-30.48544,7.860294,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716671,-81.08597,0.9562466,11.64043,-80.57208,2.747968,18.05581,-79.85117,4.172276,0,0,0,0.4
-34.26465,-145.1716,-38.35669,-32.77069,-149.152,-31.47739,-39.45547,-144.8475,-30.51483,7.860279,-83.3067,-8.260773,8.311192,-83.34735,-5.04657,17.59778,-83.11975,-1.5896,0.8716596,-81.08597,0.9562495,11.64043,-80.57205,2.74797,18.05579,-79.85117,4.172278,0,0,0,0.4078431
-34.49796,-146.1022,-38.37808,-33.00467,-150.0938,-31.47906,-39.68866,-145.7745,-30.53946,7.860282,-83.3067,-8.260773,8.311194,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716587,-81.08597,0.9562453,11.64043,-80.57208,2.747966,18.0558,-79.85117,4.172274,0,0,0,0.4156863
-34.49796,-146.1022,-38.37808,-33.00467,-150.0938,-31.47906,-39.68869,-145.7745,-30.53946,7.86029,-83.3067,-8.260773,8.311197,-83.34735,-5.0466,17.5978,-83.11975,-1.5896,0.8716719,-81.08597,0.9562486,11.64043,-80.57208,2.747969,18.0558,-79.85117,4.172276,0,0,0,0.4156863
-34.61487,-146.569,-38.38708,-33.1218,-150.5662,-31.47818,-39.80554,-146.2397,-30.54999,7.860286,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.871662,-81.08597,0.9562445,11.64043,-80.57208,2.747964,18.0558,-79.85117,4.172273,0,0,0,0.4196078
-34.61487,-146.569,-38.38708,-33.1218,-150.5662,-31.47818,-39.80554,-146.2397,-30.54999,7.860279,-83.3067,-8.260773,8.311191,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716553,-81.08597,0.9562474,11.64042,-80.57205,2.747968,18.0558,-79.85117,4.172277,0,0,0,0.4196078
-34.7319,-147.0368,-38.39496,-33.23898,-151.0396,-31.47614,-39.92255,-146.706,-30.5593,7.860283,-83.3067,-8.260773,8.311191,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716618,-81.08597,0.9562464,11.64043,-80.57208,2.747967,18.05581,-79.85117,4.172277,0,0,0,0.4235294
-34.7319,-147.0368,-38.39496,-33.23898,-151.0396,-31.47614,-39.92252,-146.706,-30.5593,7.860284,-83.3067,-8.260773,8.311194,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716653,-81.08597,0.956246,11.64043,-80.57208,2.747966,18.0558,-79.85117,4.172276,0,0,0,0.4235294
-34.84906,-147.5056,-38.40167,-33.35626,-151.5139,-31.47293,-40.03964,-147.1734,-30.56738,8.115582,-83.33643,-8.233215,8.900576,-83.4007,-5.029572,18.47993,-83.17899,-1.568085,0.871666,-81.08597,0.9562499,11.64043,-80.57205,2.74797,18.05581,-79.85117,4.17228,0,0,0,0.427451
-34.7319,-147.0368,-38.39496,-33.23898,-151.0396,-31.47614,-39.92252,-146.706,-30.5593,8.115575,-83.33646,-8.233215,8.900572,-83.4007,-5.029572,18.47992,-83.17899,-1.568085,0.8716637,-81.08597,0.9562458,11.64043,-80.57208,2.747966,18.05581,-79.85117,4.172276,0,0.003921569,0,0.4235294
-34.84906,-147.5056,-38.40167,-33.35626,-151.5139,-31.47293,-40.03964,-147.1734,-30.56738,7.860283,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716614,-81.08597,0.9562468,11.64043,-80.57205,2.747967,18.0558,-79.85117,4.172277,0,0,0,0.427451
-34.84906,-147.5056,-38.40167,-33.35626,-151.5139,-31.47293,-40.03967,-147.1734,-30.56738,7.860288,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716627,-81.08597,0.9562464,11.64043,-80.57208,2.747965,18.0558,-79.85117,4.172275,0,0.003921569,0,0.4235294
-34.84906,-147.5056,-38.40167,-33.35626,-151.5139,-31.47293,-40.03967,-147.1734,-30.56738,8.115575,-83.33646,-8.233215,8.90057,-83.4007,-5.029572,18.47993,-83.17899,-1.568085,0.8716609,-81.08597,0.9562468,11.64043,-80.57208,2.747967,18.0558,-79.85117,4.172276,0,0.003921569,0,0.427451
-34.96637,-147.9753,-38.40726,-33.4736,-151.9893,-31.46854,-40.15692,-147.6419,-30.57425,8.115575,-83.33643,-8.233215,8.90057,-83.4007,-5.029572,18.47993,-83.17899,-1.568085,0.8716608,-81.08597,0.9562509,11.64043,-80.57205,2.747972,18.0558,-79.85117,4.17228,0,0.003921569,0,0.4313726
-34.84906,-147.5056,-38.40167,-33.35626,-151.5139,-31.47293,-40.03967,-147.1734,-30.56738,8.115576,-83.33646,-8.233215,8.900574,-83.4007,-5.029572,18.47992,-83.17899,-1.568085,0.8716598,-81.08597,0.9562472,11.64043,-80.57208,2.747969,18.05581,-79.85117,4.172278,0,0.003921569,0,0.427451
-34.84906,-147.5056,-38.40167,-33.35626,-151.5139,-31.47293,-40.03967,-147.1734,-30.56738,8.115574,-83.33643,-8.233215,8.900565,-83.4007,-5.029572,18.47992,-83.17899,-1.568085,0.8716602,-81.08597,0.9562491,11.64043,-80.57208,2.747969,18.0558,-79.85117,4.172279,0,0.003921569,0,0.427451
-34.84909,-147.5056,-38.4017,-33.35626,-151.5139,-31.47293,-40.03967,-147.1734,-30.56738,8.115575,-83.33646,-8.233215,8.900566,-83.4007,-5.029572,18.47993,-83.17899,-1.568085,0.8716618,-81.08597,0.9562483,11.64043,-80.57208,2.747969,18.0558,-79.85117,4.172276,0,0.003921569,0,0.427451
-34.84906,-147.5056,-38.40167,-33.35626,-151.5139,-31.47293,-40.03967,-147.1734,-30.56738,8.115574,-83.33643,-8.233215,8.900565,-83.4007,-5.029572,18.47992,-83.17899,-1.568085,0.8716602,-81.08597,0.9562497,11.64043,-80.57205,2.74797,18.0558,-79.85117,4.172278,0,0.003921569,0,0.427451
-34.96637,-147.9753,-38.40726,-33.4736,-151.9893,-31.46854,-40.15692,-147.6419,-30.57425,8.115574,-83.33646,-8.233215,8.90057,-83.4007,-5.029572,18.47993,-83.17899,-1.568085,0.8716666,-81.08597,0.9562471,11.64043,-80.57208,2.747969,18.0558,-79.8512,4.172276,0,0.003921569,0,0.427451
-34.96637,-147.9753,-38.40726,-33.4736,-151.9893,-31.46854,-40.15692,-147.6419,-30.57425,8.115575,-83.33643,-8.233215,8.90057,-83.4007,-5.029572,18.47993,-83.17899,-1.568085,0.8716663,-81.08597,0.9562469,11.64043,-80.57205,2.747968,18.0558,-79.85117,4.172275,0,0.003921569,0,0.4313726
-34.84906,-147.5056,-38.40167,-33.35626,-151.5139,-31.47293,-40.03967,-147.1734,-30.56738,8.115569,-83.33646,-8.233215,8.900563,-83.4007,-5.029572,18.47992,-83.17899,-1.568085,0.8716587,-81.08597,0.9562495,11.64042,-80.57208,2.747971,18.0558,-79.85117,4.17228,0,0.003921569,0,0.427451
